10017218	breuk van operatieve hals van opperarmbeen, gesloten
10017219	breuk van operatieve hals van opperarmbeen, open
10017220	fractuur van tibia en fibula
10017221	fractuur van niet-gespecificeerde bot(ten) van voet (uitgezonderd tenen), gesloten
10017222	fractuur van niet-gespecificeerde bot(ten) van voet (uitgezonderd tenen), open
10017223	breuk van niet-gespecificeerd bot, gesloten
10017224	breuk van niet-gespecificeerd bot, open
10017225	breuk van niet-gespecificeerde botten
10017226	breuk van niet-gespecificeerde condylus (conduli) van opperarmbeen, gesloten
10017227	breuk van niet-gespecificeerde condylus van opperarmbeen, open
10017228	fractuur van niet-gespecificeerd intracapsulair deel van femurhals, gesloten
10017229	fractuur van niet-gespecificeerd intracapsulair deel van femurhals, open
10017230	fractuur van niet-gespecificeerd femurdeel, gesloten
10017231	fractuur van niet-gespecificeerd femurdeel, open
10017232	fractuur van niet-gespecificeerd deel van onderarm, open
10017233	breuk van niet-gespecificeerd deel van opperarmbeen, open
10017234	breuk van niet-gespecificeerd deel van onderste deel van opperarmbeen, gesloten
10017235	breuk van niet-gespecificeerd deel van onderste deel van opperarmbeen, open
10017236	fractuur van niet-gespecificeerd deel van femurhals, gesloten
10017237	fractuur van niet-gespecificeerd deel van femurhals, open
10017238	breuk van niet-gespecificeerd deel van bekken, gesloten
10017239	breuk van niet-gespecificeerd deel van bekken, open
10017240	breuk van niet-gespecificeerd deel van spaakbeen (alleen), gesloten
10017241	breuk van niet-gespecificeerd deel van spaakbeen (alleen), open
10017242	fractuur van niet-gespecificeerd deel van radius met ulna, gesloten
10017243	fractuur van niet-gespecificeerd deel van radius met ulna, open
10017244	fractuur van niet-gespecificeerd deel tibia en fibula, gesloten
10017245	fractuur van niet-gespecificeerd deel tibia en fibula, open
10017246	fractuur van niet-gespecificeerd deel ulna (alleen), gesloten
10017247	fractuur van niet-gespecificeerd deel ulna (alleen), open
10017248	breuk van niet-gespecificeerd deel van bovenste deel van opperarmbeen, gesloten
10017249	breuk van niet-gespecificeerd deel van bovenste deel van opperarmbeen, open
10017250	fractuur van niet-gespecificeerde trochantaire femurdeel, gesloten
10017251	fractuur van niet-gespecificeerde trochantaire femurdeel, open
10017252	breuk van bovenste deel van opperarmbeen, gesloten
10017253	breuk van bovenste deel van opperarmbeen, open
10017254	fractuur van bovenste deel van radius en ulna, gesloten
10017255	fractuur van bovenste deel van radius en ulna, open
10017256	fractuur van bovenste deel van tibia en fibula, gesloten
10017257	fractuur van bovenste deel tibia en fibula, open
10017258	fractuur van proximaal deel of niet-gespecificeerd deel van tibia en fibula, open
10017259	fractuur van bovenste uiteinde of niet-gespecificeerd deel van radius en ulna, gesloten
10017260	fractuur van bovenste uiteinde of niet-gespecificeerd deel van radius en ulna, open
10017261	fractuur van proximaal deel of niet-gespecificeerd deel van tibia en fibula, gesloten
10017262	schedelgewelfsfractuur
10017263	schedelgewelfsfractuur, gesloten met intracraniaal letsel
10017264	schedelgewelfsfractuur, open met intracraniaal letsel
10017265	schedelgewelfsfractuur, open zonder intracraniaal letsel
10017266	wervelfractuur
10017267	fractuur van wervelkolom met ruggenmergletsel
10017268	fractuur van wervelkolom met ruggenmerglaesie
10017269	wervelkolomfractuur zonder vermelding van ruggenmergletsel
10017270	wervelkolomfractuur zonder vermelding van ruggenmerglaesie
10017271	open fractuur van bovenste deel van onderarm, niet-gespecificeerd
10017272	fractuur pathologisch
10017273	plaatfixatie van fractuur
10017274	fractuur van rib
10017275	wervelfractuur
10017276	Colles-factuur, gesloten
10017277	open Monteggia-fractuur
10017278	carpale fractuur
10017279	gefractureerd cervicale wervelkolom
10017280	gebroken sleutelbeen
10017281	compressiefractuur thoracale t8
10017282	botfractuur met vertraagd herstel
10017283	gefractureerd ethmoïd
10017284	gebroken femurhals
10017285	femurfractuur (excl. hals)
10017286	gebroken vinger
10017287	gebroken heup
10017288	humerusfractuur (gecompliceerd)
10017289	gebroken darmbeenkam
10017290	gebroken ischium
10017291	gebroken kaak
10017292	kaakfractuurreductie
10017293	jukbeenfractuurreductie
10017294	gebroken mandibula
10017295	gebroken maxilla
10017296	maxillafractuur verplaatst
10017297	gebroken middenhandsbeen
10017298	gebroken metatarsaal
10017299	gebroken femurhals
10017300	gebroken neus
10017301	gebroken neusreductie
10017302	gefractureerd olecranon
10017303	gebroken os calcis
10017304	gebroken bekken NAO
10017305	os pisiforme fractuur
10017306	gebroken spaakbeenhoofd
10017307	gefractureerde ribben
10017308	gebroken heiligbeen
10017309	scaphoideus fractuur
10017310	gebroken ingedrukte schedel
10017311	gefractureerd sternum
10017312	gefractureerd slaapbeen
10017313	gebroken duim
10017314	gebroken teen
10017315	gefractureerd processus transversus
10017316	gefractureerd processus styloideus ulna
10017317	gefractureerde wervel
10017318	wervelfractuur (compressie)
10017319	gefractureerde pols
10017320	gebroken zygoma
10017321	jukboogfractuurreductie
10017323	breuken aan proximaal deel van spaakbeen (alleen), andere en niet-gespecificeerde, gesloten
10017324	breekbaar X-syndroom
10017325	broosheid capillair verhoogd
10017326	fragiele cervix uterina
10017327	fragment D dimeer
10017328	fragmentarische torsie dystonie
10017330	Francisella tularensis-infectie
10017331	uitgesproken diarree
10017332	uitgesproken hematurie
10017333	functionele residuale capaciteit
10017334	functionele residuale capaciteit abnormaal
10017335	functionele residuale capaciteit verlaagd
10017336	functionele residuale capaciteit verhoogd
10017337	functionele residuale capaciteit normaal
10017338	sproeten
10017339	Fredrickson type I lipidemie
10017340	Fredrickson type II hyperlipidemie
10017341	Fredrickson type II lipidemie
10017342	Fredrickson type IIa hyperlipidemie
10017343	Fredrickson type IIa hyperlipoproteïnemie
10017344	Fredrickson type IIa lipidemie
10017345	Fredrickson type IIb hyperlipoproteïnemie
10017346	Fredrickson type III lipidemie
10017347	Fredrickson type IV lipidemie
10017348	Fredrickson type V lipidemie
10017349	vrije vetzuren verhoogd
10017350	vrij T3
10017351	vrij T3 abnormaal
10017352	vrij T3 hoog
10017353	vrij T3 laag
10017354	vrij T3 normaal
10017355	vrij T4
10017356	vrij T4 abnormaal
10017357	vrij T4 hoog
10017358	vrij T4 laag
10017359	vrij T4 normaal
10017360	vrij-waterklaring afgenomen
10017361	achtervolgingswaan
10017362	vlaag van waanzin
10017363	menstruatiefrequentie
10017364	verhoogde frequentie mictie
10017365	frequentie van urineren en polyurie
10017366	verhoogde frequentie urinelozingen
10017367	frequente darmbewegingen
10017368	vele bewegingen
10017369	frequente bewegingen
10017370	frequente ongesteldheid
10017371	syndroom van Waterhouse-Friderichsen
10017372	Friedlander's bacillusinfectie in omstandigheden elders geclass op niet-gespecificeerde plaats
10017373	Friedlander-pneumonie
10017374	ataxie van Friedreich
10017375	beangstigende dromen
10017376	frigiditeit
10017377	frigiditeit en impotentie
10017378	frontale kwabsyndroom
10017379	frontale sinusoperatie
10017380	dunner worden van haar aan voor- en zijkant
10017381	frontopariëtale bloedingen
10017382	bevriezing
10017383	bevriezing voet
10017384	bevriezing hand
10017385	bevriezing van aangezicht
10017386	bevriezing van voet
10017387	bevriezing van hand
10017388	bevriezing van andere en niet-gespecificeerde plaatsen
10017389	frotteurisme
10017390	frozen gait
10017391	frozen shoulder
10017392	frozen shoulder verergerd
10017393	fructosamine
10017394	fructosamine verlaagd
10017395	fructosamine verhoogd
10017396	fructosamine normaal
10017397	erfelijke fructose-intolerantie
10017398	vruchtenallergie
10017399	FSH
10017400	FSH abnormaal
10017401	FSH verlaagd
10017402	FSH gestegen
10017403	FSH verhoogd
10017404	FSH normaal
10017405	fibrine afgesplitste producten
10017406	Fuchs heterochrome cyclitis
10017407	fuguetoestand
10017408	fugueachtige toestand
10017409	stekende migraine
10017410	fulguratie
10017411	volbloedtelling
10017412	volbloedtelling abnormaal
10017413	volbloedtelling verlaagd
10017414	volbloedtelling normaal
10017415	volbloedtelling verminderd
10017416	volledige mondröntgenfoto van tanden
10017417	volledige mondröntgenfoto van tanden abnormaal
10017418	volledige mondröntgenfoto van tanden normaal
10017419	huidtransplantaat volledige dikte
10017420	beschadiging v volledige huiddikte door br.w (3e gr NAO) v oog (m andere delen v aangez, hfd en hls)
10017421	beschadiging v volledige huiddikte door br.w (3e gr NAO) v één vinger (nagel) duim niet inbegr
10017422	beschadiging van volledige huiddikte door brandwond (3e gr NAO) van twee of meer vingers duim inbegr
10017423	beschadiging v volledige huiddikte door br.w (3e gr NAO) v twee of meer vingers, duim niet inbegr
10017424	beschadiging van volledige huiddikte door brandwond (derde graad NAO) van buikwand
10017425	beschadiging van volledige huiddikte door brandwond (derde graad NAO) van enkel
10017426	beschadiging van volledige huiddikte door brandwond (derde graad NAO) van oksel
10017427	beschadiging van volledige huiddikte door brandwond (derde graad NAO) van rug (elk deel)
10017428	beschadiging van volledige huiddikte door brandwond (derde graad NAO) van handrug
10017429	beschadiging van volledige huiddikte door brandwond (derde graad NAO) van borst
10017430	beschadiging v volledige huiddikte door br.w (3e gr NAO) v borstwand, uitgez borst en tepel
10017431	beschadiging van volledige huiddikte door brandwond (derde graad NAO) van kin
10017432	beschadiging van volledige huiddikte door brandwond (derde graad NAO) van oor (elk deel)
10017433	beschadiging van volledige huiddikte door brandwond (derde graad NAO) van elleboog
10017434	beschadiging van volledige huiddikte door brandwond (derde graad NAO) van aangezicht, hoofd en nek
10017435	beschadiging van volledige huiddikte door brandwond (derde graad NAO) van voet
10017436	beschadiging van volledige huiddikte door brandwond (derde graad NAO) van onderarm
10017437	beschadiging van volledige huiddikte door brandwond (derde graad NAO) van voorhoofd en kaak
10017438	beschadiging van volledige huiddikte door brandwond (derde graad NAO) van geslachtsorganen
10017439	beschadiging van volledige huiddikte door brandwond (derde graad NAO) van knie
10017440	beschadiging van volledige huiddikte door brandwond (derde graad NAO) van lip(pen)
10017441	beschadiging van volledige huiddikte door brandwond (derde graad NAO) van onderbeen
10017442	beschadiging van volledige huiddikte door brandwond (3e graad NAO) van onderste ledemaat/ledematen
10017443	beschadiging v volledige huiddikte door br.w (3e gr NAO) v meerdere plaatsen op onderste ldmt(n)
10017444	beschadiging v volledige huiddikte door br.w (3e gr NAO) v meerdere plaatsen op pols(en) en hand(en)
10017445	beschadiging van volledige huiddikte door brandwond (3e gr NAO) van meerdere gesp plaatsen
10017446	beschadiging van volledige huiddikte door brandwond (derde graad NAO) van nek
10017447	beschadiging van volledige huiddikte door brandwond (derde graad NAO) van neus (septum)
10017448	beschadiging v volledige huiddikte door br.w (3e gr NAO) v andere, meerdere plaatsen op romp
10017449	beschadiging van volledige huiddikte door brandwond (derde graad NAO) van handpalm
10017450	beschadiging van volledige huiddikte door brandwond (3e graad NAO) v behaarde hoofdhuid (elk deel)
10017451	beschadiging van volledige huiddikte door brandwond (derde graad NAO) van scapulastreek
10017452	beschadiging van volledige huiddikte door brandwond (derde graad NAO) van schouder
10017453	beschadiging van volledige huiddikte door brandwond (derde graad NAO) van dij (elk deel)
10017454	beschadiging van volledige huiddikte door brandwond (derde graad NAO) van duim (nagel)
10017455	beschadiging van volledige huiddikte door brandwond (derde graad NAO) van te(e)n(en) (nagel)
10017456	beschadiging van volledige huiddikte door brandwond (derde graad NAO) van romp
10017457	beschadiging v volledige huiddikte door br.w (3e gr NAO) v niet-gesp plaats op aangez en hoofd
10017458	beschadiging van volledige huiddikte door brandwond (3e gr NAO) van niet-gesp plaats van hand
10017459	beschadiging v volledige huiddikte door br.w (3e gr NAO) v niet-gesp plaats op onderste ledemaat
10017460	beschadiging van volledige huiddikte door brandwond (3e gr NAO) van niet-gesp plaats van romp
10017461	beschadiging v volledige huiddikte door br.w (3e gr NAO) v iet-gesp plaats op bovenste ledemaat
10017462	beschadiging van volledige huiddikte door brandwond (derde graad NAO) van bovenarm
10017463	beschadiging v volledige huiddikte door br.w (3e gr NAO) v bovenste ledemaat, uitgez pols en hand
10017464	beschadiging van volledige huiddikte door brandwond (derde graad NAO) van pols
10017465	beschadiging van volledige huiddikte door brandwond (derde graad NAO) van pols(en) en hand(en)
10017466	beschadiging van volledige huiddikte door brandwond (3e graad NAO) van niet-gespecificeerde plaats
10017467	volheid abdominaal
10017468	vol gevoel hoofd
10017469	fulminant leverfalen
10017470	fulminante hepatitis B
10017471	fulminante ziekte van Wilson
10017472	friemelen
10017473	nierfunctie afwijkend
10017474	nierfunctie afgenomen
10017475	afwijkende leverfunctie
10017476	verminderde leverfunctie
10017477	functie long verlaagd
10017478	functietest NAO centraal zenuwstelsel normaal
10017479	functietest NAO netvlies abnormaal
10017480	functietest NAO netvlies normaal
10017481	functietest multipele nier abnormaal
10017482	meerdere leverfunctietests abnormaal
10017483	functietests NAO centraal zenuwstelsel abnormaal
10017484	functietests NAO centraal zenuwstelsel normaal
10017485	functietests NAO perifeer zenuwstelsel abnormaal
10017486	functietests NAO perifeer zenuwstelsel normaal
10017487	functietests NAO netvlies abnormaal
10017488	functietests NAO vestibulum
10017489	functietests NAO vestibulum abnormaal
10017490	functietests NAO vestibulum normaal
10017491	functietest ademhaling abnormaal
10017492	functioneel en niet-gediagnosticeerd hartgeruis
10017493	functionele bloedstroomstoornis
10017494	functioneel darmsyndroom
10017495	functionele diarree
10017496	functionele diarree
10017497	functionele diarree (te wijten aan spastisch colon)
10017498	functionele spijsverteringsstoornissen, niet elders geclassificeerd
10017499	functionele stoornissen van neutrofiele polymorfnucleaire cellen
10017500	functionele stoornissen van polymorfnucleaire neutrofielen
10017501	functiestoornissen volgend op hartchirurgie
10017502	functioneel stroomgeruis
10017503	functioneel hartgeruis
10017504	functionele residuale capaciteit
10017505	functionele residuale capaciteit abnormaal
10017506	functionele residuale capaciteit abnormaal NAO
10017507	functionele residuale capaciteit verlaagd
10017508	functionele residuale capaciteit verhoogd
10017509	functionele residuale capaciteit laag
10017510	functionele residuale capaciteit normaal
10017511	fundusbloeding
10017512	fundus bloedingen en exsudaten
10017513	fundusbloeding
10017514	fundi
10017515	fundus abnormaal
10017516	fundusonderzoek
10017517	fundi normaal
10017518	fundoplicatie
10017519	fundoscopie
10017520	fundoscopie abnormaal
10017521	fundoscopie normaal
10017522	funduscoloboom
10017523	fungemie
10017524	schimmel abces centraal zenuwstelsel
10017525	cystitis door schimmels
10017526	schimmeldermatitis
10017527	dermatitis door schimmels NAO
10017529	endocarditis door schimmels
10017530	ooginfectie door schimmels
10017531	schimmelgroei genitaal asymptomatisch
10017532	schimmelgroei genitaal asymptomatisch
10017533	schimmelinfectie
10017534	schimmelinfectie NAO
10017535	schimmelinfectie van de nagel
10017538	meningitis door schimmels
10017539	oftalmische infectie door schimmels
10017540	paronychia door schimmels
10017541	schimmelrash
10017542	schimmelrash NAO
10017543	huidinfectie door schimmels
10017544	fungemie
10017546	schimmel NAO lichaamsvocht geïdentificeerd
10017547	schimmel NAO lichaamsvocht geen organismen gevonden
10017548	schimmel urinetest negatief
10017549	schimmel urinetest positief
10017550	schoenmakersborst (pectus excavatum)
10017551	trechterborst
10017552	gekke episode
10017553	furunkel op aangezicht
10017554	furunkel (excl. genitaal)
10017555	vlezige furunkel
10017556	furunkel van het oor
10017557	furunculose
10017558	fusie van wervelkolom cervicaal
10017559	fusie van wervelkolom lumbaal
10017560	fusie van 2e en 3e teen aan beide zijden
10017561	congenitale vergroeiing van wervelkolom (vertebrae)
10017562	fusie van wervels
10017563	fusie met onvolledige stereopsie
10017565	verwardheid
10017566	warrig hoofd
10017567	G-6 PD-deficiëntie
10017568	G-CSF profylaxe
10017569	G-CSF therapie
10017570	GA
10017571	gegeneraliseerde angststoornis
10017572	kokhalzen
10017573	loop abnormaal
10017574	loop abnormaal NAO
10017575	lopen wijdbeens
10017576	loopstoornis
10017577	loopstoornis
10017579	loop propulsief
10017580	loop hemiplegisch
10017581	lopen onmogelijk
10017582	lopen instabiel
10017583	loop rigide
10017584	loop schuifelend
10017585	loop spastisch
10017586	lopen waggelend
10017587	loop struikelend
10017588	loop struikelend
10017589	loop onzeker
10017590	galactokèle
10017591	galactokèle (postpartum)
10017592	galactorrhoea
10017593	galactorrhoea veroorzaakt door geboorte kind, niet-gespecificeerd naar behandelperiode
10017594	galactorrhoea vrouw
10017595	galactorrhoea niet veroorzaakt door geboorte kind
10017596	galactorrhoea, antepartumaandoening of -complicatie
10017597	galactorrhoea, postpartumaandoening of -complicatie
10017598	galactorrhoea, met bevalling, met vermelding van postpartumcomplicatie
10017599	galactorrhoea, met bevalling, met of zonder vermelding van antepartumaandoening
10017600	galactorroe
10017601	galactorrhoea (overmaat lactatie)
10017602	galactorroe verergerd
10017603	galactorrhoea niet veroorzaakt door geboorte kind
10017604	galactosemie
10017605	galactose-intolerantie
10017606	galactose urine
10017607	galactose urine abnormaal
10017608	galactose urine verlaagd
10017609	galactose urine verhoogd
10017610	galactosemie
10017611	galactosylceramide lipidosis
10017612	galblaasanomalie NAO, congenitaal
10017613	galblaasatonie
10017614	galblaaskanker
10017615	galblaaskanker gelokaliseerd
10017616	galblaaskanker gelokaliseerd
10017617	galblaaskanker niet-operabel
10017618	galblaaskanker NAO
10017619	galblaaskanker recidief
10017620	galblaascarcinoom
10017621	galblaascarcinoom gelokaliseerd
10017622	galblaascarcinoom niet-operabel
10017623	galblaascarcinoom recidief
10017624	galblaascholesterolose
10017625	galblaasziekte NAO
10017626	galblaasaandoening
10017627	galblaasaandoening NAO
10017630	galblaasdrainage
10017631	galblaas fistel
10017633	galblaasontsteking
10017635	galblaas niet-functionerend
10017636	galblaasobstructie
10017637	galblaasoedeem
10017638	galblaaspijn
10017639	galblaasperforatie
10017640	galblaasstenen
10017641	galblaasziekte
10017642	galblaasletsel
10017643	galblaasgruis
10017644	galsteen
10017645	scan gallium
10017646	scan gallium abnormaal
10017647	scan gallium normaal
10017648	galopritme aanwezig
10017649	galsteenileus
10017650	galstenen
10017651	galstenen in galwegen verwijdering
10017652	galvanocauterisatie
10017653	Gambiaanse trypanosomiasis
10017654	gokker
10017655	gokken
10017656	gokverslaving
10017657	pathologisch gokken
10017658	GIFT
10017659	gammaglobuline
10017660	gammaglobuline abnormaal NAO
10017661	gammaglobuline verlaagd
10017662	gammaglobuline verhoogd
10017663	gammaglobuline normaal
10017664	gammaglobulinemie
10017665	gammaglobulines verlaagd
10017666	gammaglobulines verhoogd
10017667	gamma-glutamyltranspeptidase
10017668	gamma-glutamyltranspeptidase verhoogd
10017669	gamma-glutamyltransferase
10017670	gamma-glutamyltranspeptidase verhoogd
10017671	gamma-glutamyltranspeptidase gestegen
10017672	gamma-interferontherapie
10017673	gammabestralingstherapie NAO
10017674	blaasgammabestralingstherapie
10017675	botgammabestralingstherapie
10017676	hersengammabestralingstherapie
10017677	borstgammabestralingstherapie
10017678	colongammabestralingstherapie
10017679	oor-, neus- of keelgammabestralingstherapie
10017680	longgammabestralingstherapie
10017681	pancreasgammabestralingstherapie
10017682	pleuragammabestralingstherapie
10017683	prostaatgammabestralingstherapie
10017684	huidgammabestralingstherapie
10017685	schildkliergammabestralingstherapie
10017686	uterusgammabestralingstherapie
10017687	gamma-glutamyltransferase
10017688	gamma-glutamyltransferase abnormaal
10017689	gamma-glutamyltransferase abnormaal NAO
10017690	gamma-glutamyltransferase verlaagd
10017691	gamma-glutamyltransferase hoog
10017692	gamma-glutamyltransferase verhoogd
10017693	gamma-glutamyltransferase verhoogd
10017694	gamma-glutamyltransferase normaal
10017695	gamma-glutamyltranspeptidase
10017696	gamma-glutamyltransferase verhoogd
10017697	gammaglobuline verandering NAO
10017698	gammaglobulines verlaagd
10017699	gamma-glutamyltranspeptidase abnormaal
10017700	gangliocytoom
10017701	ganglioglioom
10017702	ganglion
10017703	ganglion en cyste van synovium, pees en bursa
10017704	ganglion van gewricht
10017705	ganglion van peesschede
10017706	ganglionverwijdering
10017707	niet-gespecificeerd ganglion
10017708	ganglioneuroblastoom
10017709	ganglioneuroom
10017710	gangosa
10017711	gangreen
10017712	cutane gangreen
10017713	hemorragisch gangreen
10017714	gangreen ileum
10017715	gangreen ingewanden
10017716	gangreen jejunum
10017717	neonataal gangreen
10017718	gangreen NAO
10017719	gangreen van het ileum
10017720	gangreen van de nuchtere darm
10017721	gangreen perifeer
10017722	preseniel gangreen
10017723	huid gangreen
10017724	spontaan gangreen
10017725	statisch gangreen
10017726	symmetrisch gangreen
10017727	Gardner-syndroom
10017728	Gardnerella-infectie
10017729	Gardnerella-infectie NAO
10017731	Gardnerella vaginalis-vaginitis
10017732	Gardnerella-vaginitis
10017733	praatziek
10017734	praatzucht
10017735	gas
10017736	gasevolutie in darmen
10017737	gasgangreen
10017738	gas in maag
10017739	pijnlijke gasvorming
10017740	gasvergiftiging
10017741	boeren
10017742	gasregurgitatie
10017743	gasvorming
10017744	gassen bloed abnormaal
10017745	naar adem happen
10017746	gastrectomie NAO
10017747	gastrectomie partieel
10017748	gastrectomie totaal
10017749	maagzuur gedaald
10017753	maagatonie
10017754	maagbiopsie
10017755	maagbiopsie abnormaal
10017756	biopsie maag normaal
10017757	maagbloeding
10017758	maagkanker
10017759	maagkanker in situ
10017760	maagkanker NAO
10017761	maagkanker recidief
10017762	maagkanker stadium 0
10017763	maagkanker stadium I
10017764	maagkanker stadium II
10017765	maagkanker stadium III
10017766	maagkanker stadium IV NAO
10017767	maagkanker stadium IV met metastase
10017768	maagkanker stadium IV zonder metastase
10017769	maag carcinoïd
10017770	maagcarcinoom
10017771	maagcarcinoom in situ
10017772	maagcarcinoom recidief
10017773	maagcarcinoom stadium 0
10017774	maagcarcinoom stadium I
10017775	maagcarcinoom stadium II
10017776	maagcarcinoom stadium III
10017777	maagcarcinoom stadium IV NAO
10017778	maagcarcinoom stadium IV zonder metastase
10017779	maagdilatatie
10017781	maagdivertikel
10017782	maagledegingsonderzoek
10017783	maagerosies
10017784	buikgriep
10017785	maagplooien hypertrofie
10017786	maagfunctieaandoening
10017787	maagfunctieaandoening NAO
10017788	buikbloeding
10017789	maagbloeding
10017790	gastrische ontsteking
10017791	maagirritatie
10017792	maagspoeling
10017793	maagspoeling abnormaal
10017794	maagspoeling normaal
10017795	maaglymfoom
10017796	maag maligniteit
10017797	maag maligniteit in situ
10017798	maag maligniteit recidief
10017799	maag maligniteit stadium 0
10017800	maag maligniteit stadium I
10017801	maag maligniteit stadium II
10017802	maag maligniteit stadium III
10017803	maag maligniteit stadium IV NAO
10017804	maag maligniteit stadium IV met metastase
10017805	maag maligniteit stadium IV zonder metastase
10017806	maagslijmvliesbiopsie
10017807	maagslijmvlieshypertrofie
10017808	maagslijmvlieshypertrofie, hemorragisch
10017809	maagslijmvlieshypertrofie, met bloeding
10017810	maagslijmvlieshypertrofie, zonder vermelding van bloeding
10017811	maagslijmvliesletsel NAO
10017814	gastrische pijn
10017815	maagperforatie
10017816	maagpoliepectomie
10017817	maagpoliepen
10017818	maagstase
10017819	maagstenose NAO
10017820	submucosale maagbloeding
10017821	verhoogde maagtonus
10017822	maagulcus
10017823	maagulcus acuut, met perforatie
10017824	maagulcus chronisch of niet-gespecificeerd met bloeding
10017825	maagulcus bloeding en perforatie
10017826	maagulcusbloeding
10017827	maagulcusbloeding en perforatie
10017828	maagulcusbloeding en perforatie, obstructief
10017829	bloedend maagulcus, obstructief
10017830	hemorragisch maagulcus
10017831	maagulcus bloeding en perforatie
10017832	maagulcusbloeding en perforatie
10017833	hemorragisch maagulcus
10017834	maagulcus geperforeerd
10017835	maagulcusperforatie
10017836	maagulcus perforatie, obstructief
10017837	maagulcus heropflakkering
10017838	maagulcus, acuut met bloeding
10017839	maagulcus, acuut met bloeding en perforatie
10017840	maagulcus, obstructief
10017841	maagulcus, niet-gesp als acuut of chronisch, z/ vermelding van bloeding of perforatie, of obstructie
10017842	maagulcus, niet-gesp als acuut of chronisch, z/ vermelding van bloeding of perforatie, m obstructie
10017843	maagulcus, niet-gesp als acuut of chronisch, z/ vermelding van bloeding, perforatie of obstructie
10017844	maagulcus, niet-gespecificeerd als acuut of chronisch, zonder vermelding van bloeding of perforatie
10017845	maagulcus, niet-gespecificeerd als acuut of chronisch, zonder vermelding van bloeding en perforatie
10017846	maagulcus, niet-gesp als acuut of chronisch, zonder vermelding van bloeding of perforatie
10017848	gastrine hoog
10017849	gastrine verhoogd
10017850	gastrine normaal
10017851	gastrine secretiestoornis NAO
10017852	gastrinoom
10017853	gastritis
10017855	gastritis acuut
10017856	alcoholische gastritis
10017857	alcoholische hemorragische gastritis
10017858	alkalische reflux-gastritis
10017859	gastritis en duodenitis
10017860	gastritis atrofisch
10017861	gastritis atrofisch hemorragisch
10017862	gastritis galzuur
10017863	galachtige gastritis
10017864	gastritis chronisch
10017865	erosieve gastritis
10017866	gastritis hemorragisch
10017867	gastritis hemorragisch
10017868	gastritis hypertrofisch
10017869	gastritis NAO
10017870	maagdarmstelselbloeding
10017871	maagdarmstelselbloeding
10017872	gastro-oesofagitis
10017873	gastro-enterostomie
10017874	maagdarmziekte van Behçet
10017875	maagdarmstelselcandidiasis
10017876	maagdarmstelselaandoening NAO
10017877	gastro-intestinale fistel
10017878	gastro-intestinaalkanaalbloeding
10017879	gastro-intestinale ulcus NAO
10017880	maagdarmziekte van Behçet
10017881	gastrojejunale ulcus
10017882	gastrojejunostomie
10017883	gastro-oesofageale bloedende laceraties syndroom
10017884	gastro-oesofageale reflux
10017885	gastro-oesofageale refluxziekte
10017886	gastroduodenale ulcus
10017888	gastro-enteritis
10017889	adenovirusgastro-enteritis
10017890	Aerobactergastro-enteritis
10017891	Aeromonas-gastro-enteritis
10017892	gastro-enteritis en colitis door bestraling
10017893	astrovirusgastro-enteritis
10017894	Bacillus-gastro-enteritis
10017895	gastro-enteritis bacterieel NAO
10017896	calcivirusgastro-enteritis
10017897	gastro-enteritis Campylobacter
10017898	Clostridia-gastro-enteritis
10017899	Cryptosporidium-gastro-enteritis
10017900	gastro-enteritis door bestraling
10017901	enterovirusgastro-enteritis
10017902	eosinofiele gastro-enteritis
10017903	Escherichia coli-gastro-enteritis
10017904	Helicobacter-gastro-enteritis
10017905	niet-infectieuze gastro-enteritis NAO
10017906	Norwalk-virusgastro-enteritis
10017907	gastro-enteritis NAO
10017908	paracolon Bacillus-gastro-enteritis
10017909	perfringensgastro-enteritis
10017910	Proteus-gastro-enteritis
10017911	Pseudomonas-gastro-enteritis
10017912	gastro-enteritis bestraling
10017913	rotavirusgastro-enteritis
10017914	Salmonella-gastro-enteritis
10017915	Shigella-gastro-enteritis
10017916	stafylokokkengastro-enteritis
10017917	Vibrio-gastro-enteritis
10017918	gastro-enteritis viraal
10017919	gastro-enteritis viraal NAO
10017920	Yersinia-gastro-enteritis
10017922	gastro-enteropathie NAO
10017923	gastro-oesofageale bloedende laceraties syndroom
10017924	gastro-oesofageale reflux
10017925	gastro-oesofagitis
10017928	maagdarmstelsel angiodysplasie
10017929	maagdarmstelsel hemorragische angiodysplasie
10017930	maagdarmstelselanomalie
10017931	gastro-intestinale anthrax
10017932	maagdarmstelsel arterioveneuze misvorming
10017935	maagdarmstelselbloeding
10017936	maagdarmstelselbloeding
10017937	gastro-intestinale Candida
10017938	maagdarmstelselcandidiasis
10017939	gastro-intestinale carcinoïdtumor
10017940	gastro-intestinaalcarcinoom
10017941	gastrointestinaal carcinoma in situ NAO
10017942	maagdarmstelselcomplicaties, niet elders geclassificeerd
10017944	maagdarmstelselaandoening
10017945	gastro-intestinale aandoening NAO
10017946	maagdarmaandoening NAO postoperatief
10017949	gastro-intestinale stoornis
10017953	gastro-intestinale volheid
10017954	maagdarmstelselgangreen
10017955	gastro-intestinale bloeding
10017956	maagdarmstelselbloeding NAO
10017957	gastro-intestinale bloeding bij foetus of pasgeborene
10017960	gastro-intestinale bloeding
10017961	maagdarmstelselbloeding bij foetus of pasgeborene
10017964	maagdarmstelselinfectie
10017965	maagdarmstelselinfectie NAO
10017970	maagdarmletsel NAO
10017972	maagdarmstelselirritatie
